GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0015297	MF	antiporter activity	Pjv1_00004437|Pjv1_00004439|Pjv1_00011009|Pjv1_00012533|Pjv1_00012534|Pjv1_00013025|Pjv1_00018607|Pjv1_00021194|Pjv1_00024448|Pjv1_00030116	6.37734846165656e-05	0.00120589861820415
GO:0010334	MF	sesquiterpene synthase activity	Pjv1_00004699|Pjv1_00018680|Pjv1_00018683|Pjv1_00018684	9.89230593498221e-05	0.00171466636206358
GO:0043565	MF	sequence-specific DNA binding	Pjv1_00002036|Pjv1_00002298|Pjv1_00005737|Pjv1_00006204|Pjv1_00007665|Pjv1_00008940|Pjv1_00012388|Pjv1_00012415|Pjv1_00014337|Pjv1_00014654|Pjv1_00015032|Pjv1_00017051|Pjv1_00018495|Pjv1_00018785|Pjv1_00018875|Pjv1_00021656|Pjv1_00023337|Pjv1_00023776|Pjv1_00029685	0.00011834559286399	0.00189352948582383
GO:0016709	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	Pjv1_00003602|Pjv1_00003606|Pjv1_00003607|Pjv1_00003608|Pjv1_00012791	0.00016738654953442	0.0024868858787971
GO:0010333	MF	terpene synthase activity	Pjv1_00004699|Pjv1_00004700|Pjv1_00018680|Pjv1_00018681|Pjv1_00018683|Pjv1_00018684	0.000267050146025684	0.00370309535822282
GO:0003735	MF	structural constituent of ribosome	Pjv1_00014924|Pjv1_00020304|Pjv1_00028362	0.00029753184988797	0.00386791404854361
GO:0004364	MF	glutathione transferase activity	Pjv1_00000145|Pjv1_00000149|Pjv1_00006719|Pjv1_00006915|Pjv1_00012252|Pjv1_00012255|Pjv1_00027136|Pjv1_00029470	0.00070972788745541	0.00842288403003514
GO:0005506	MF	iron ion binding	Pjv1_00000537|Pjv1_00001241|Pjv1_00002264|Pjv1_00002819|Pjv1_00003576|Pjv1_00003602|Pjv1_00003606|Pjv1_00003607|Pjv1_00003608|Pjv1_00005308|Pjv1_00005312|Pjv1_00006170|Pjv1_00006609|Pjv1_00010211|Pjv1_00011273|Pjv1_00011611|Pjv1_00011688|Pjv1_00012791|Pjv1_00017522|Pjv1_00017986|Pjv1_00020453|Pjv1_00020455|Pjv1_00020457|Pjv1_00020459|Pjv1_00020461|Pjv1_00021681|Pjv1_00027073	0.000728903425676118	0.00842288403003514
GO:0003680	MF	minor groove of adenine-thymine-rich DNA binding	Pjv1_00006151|Pjv1_00015154|Pjv1_00015301|Pjv1_00015305|Pjv1_00029357	0.000815038273541317	0.00892252425771547
GO:0016829	MF	lyase activity	Pjv1_00004699|Pjv1_00004700|Pjv1_00018680|Pjv1_00018681|Pjv1_00018683|Pjv1_00018684	0.00126948052331135	0.0132025974424381
GO:0016491	MF	oxidoreductase activity	Pjv1_00000936|Pjv1_00000938|Pjv1_00005010|Pjv1_00006656|Pjv1_00007326|Pjv1_00009788|Pjv1_00013681|Pjv1_00013870|Pjv1_00013872|Pjv1_00013873|Pjv1_00014632|Pjv1_00014634|Pjv1_00015311|Pjv1_00017010|Pjv1_00017224|Pjv1_00017641|Pjv1_00017781|Pjv1_00017933|Pjv1_00017934|Pjv1_00019768|Pjv1_00019771|Pjv1_00020225|Pjv1_00020271|Pjv1_00020492|Pjv1_00020515|Pjv1_00020918|Pjv1_00022658|Pjv1_00023344|Pjv1_00024193|Pjv1_00027157|Pjv1_00027158|Pjv1_00027540|Pjv1_00027541|Pjv1_00028952|Pjv1_00029093	0.00205452989307377	0.0194246462617884
GO:0009055	MF	electron transfer activity	Pjv1_00006331	0.00202334179434562	0.0194246462617884
GO:0035251	MF	UDP-glucosyltransferase activity	Pjv1_00007461|Pjv1_00007463|Pjv1_00009100|Pjv1_00011610|Pjv1_00019020	0.002425031124011	0.0219307162519256
GO:0016874	MF	ligase activity	Pjv1_00000207|Pjv1_00000506|Pjv1_00001970|Pjv1_00005229|Pjv1_00005709|Pjv1_00006889|Pjv1_00014125|Pjv1_00019117|Pjv1_00022073|Pjv1_00022914|Pjv1_00027322|Pjv1_00027323	0.00341244661403175	0.0295745373216085
GO:0016651	MF	oxidoreductase activity, acting on NAD(P)H	Pjv1_00013697|Pjv1_00027734|Pjv1_00027735	0.003582726495567	0.0298082844431174
GO:0003690	MF	double-stranded DNA binding	Pjv1_00006151|Pjv1_00015154|Pjv1_00015301|Pjv1_00015305|Pjv1_00029357	0.00374472635385464	0.0299578108308371
GO:0003824	MF	catalytic activity	Pjv1_00002223|Pjv1_00004988|Pjv1_00007326|Pjv1_00009153|Pjv1_00013681|Pjv1_00013873|Pjv1_00015917|Pjv1_00017641|Pjv1_00020515|Pjv1_00021539|Pjv1_00027323|Pjv1_00027541	0.00522995283012495	0.0402900069876292
GO:0008762	MF	UDP-N-acetylmuramate dehydrogenase activity	Pjv1_00001080|Pjv1_00017933|Pjv1_00017934|Pjv1_00019768|Pjv1_00019771	0.00768014344877384	0.0570524941908914
GO:0080044	MF	quercetin 7-O-glucosyltransferase activity	Pjv1_00011043|Pjv1_00011045	0.00998199639927986	0.0692085083683404
GO:0080046	MF	quercetin 4'-O-glucosyltransferase activity	Pjv1_00011043|Pjv1_00011045	0.00998199639927986	0.0692085083683404
GO:0004497	MF	monooxygenase activity	Pjv1_00000537|Pjv1_00001241|Pjv1_00003576|Pjv1_00005308|Pjv1_00005312|Pjv1_00006170|Pjv1_00006609|Pjv1_00011273|Pjv1_00011611|Pjv1_00011688|Pjv1_00017522|Pjv1_00017986|Pjv1_00027073	0.0125489299298757	0.0841992717875534
GO:0004842	MF	ubiquitin-protein transferase activity	Pjv1_00000207|Pjv1_00001970|Pjv1_00005229|Pjv1_00005709|Pjv1_00006889|Pjv1_00014125|Pjv1_00019117|Pjv1_00022073|Pjv1_00022914|Pjv1_00027322	0.0149034498396625	0.0968724239578065
